0.001	5.2749997024870154e-05
0.002	7.91243567236366e-05
0.003	8.791453265466487e-05
0.004	9.230802398052518e-05
0.005	9.49423310649955e-05
0.006	9.669662078071184e-05
0.007	9.794767945914273e-05
0.008	9.888390042744888e-05
0.009000000000000001	9.960994715974003e-05
0.010000000000000002	0.00010018861804683699
0.011	0.00010065987615415217
0.012	0.0001010503638624316
0.013000000000000001	0.00010137852638747447
0.014000000000000002	0.00010165753921964615
0.015	0.00010189706488283878
0.016	0.00010210435064483825
0.017	0.000102284938995445
0.018000000000000002	0.00010244314117402453
0.019000000000000003	0.000102582361252046
0.02	0.00010270532289036183
0.021	0.0001028142314334346
0.022000000000000002	0.00010291089165015421
0.023	0.00010299679493619429
0.024	0.00010307318449709335
0.025	0.00010314110511977503
0.026000000000000002	0.0001032014412574167
0.027000000000000003	0.0001032549468102939
0.028	0.00010330226838106693
0.029	0.00010334396385891509
0.030000000000000002	0.0001033805171546387
0.031	0.00010341235020239203
0.032	0.00010343983261251743
0.033	0.00010346328964283558
0.034	0.00010348300869678084
0.035	0.00010349924478925132
0.036000000000000004	0.00010351222499949131
0.037000000000000005	0.00010352215231479445
0.038	0.00010352920874701077
0.039	0.00010353355809644693
0.04	0.00010353534816998078
0.041	0.00010353471279700432
0.042	0.00010353177346211773
0.043000000000000003	0.00010352664076562768
0.044000000000000004	0.00010351941566122402
0.045	0.00010351019053600474
0.046	0.00010349905013984362
0.047	0.00010348607242649521
0.048	0.00010347132923049784
0.049	0.00010345488693097593
0.05	0.00010343680697944002
0.051000000000000004	0.00010341714640649258
0.052000000000000005	0.00010339595822206338
0.053000000000000005	0.000103373291830966
0.054	0.00010334919334720194
0.055	0.00010332370591514817
0.056	0.00010329686995336207
0.057	0.00010326872342625304
0.058	0.00010323930202771336
0.059000000000000004	0.00010320863940571634
0.060000000000000005	0.00010317676730986491
0.061	0.00010314371576802817
0.062	0.00010310951320979811
0.063	0.00010307418661925638
0.064	0.00010303776161613154
0.065	0.0001030002625967974
0.066	0.00010296171280232969
0.067	0.00010292213442331111
0.068	0.0001028815486623369
0.069	0.00010283997582227755
0.07	0.000102797435356905
0.07100000000000001	0.00010275394594594367
0.07200000000000001	0.00010270952553015356
0.07300000000000001	0.00010266419138782457
0.074	0.00010261796015087477
0.075	0.00010257084787634874
0.076	0.00010252287005885208
0.077	0.00010247404168661767
0.078	0.00010242437726115661
0.079	0.0001023738908384475
0.08	0.00010232259604103788
0.081	0.00010227050610533972
0.082	0.0001022176338860703
0.083	0.00010216399188700542
0.084	0.00010210959228218464
0.085	0.00010205444692990007
0.08600000000000001	0.00010199856739578905
0.08700000000000001	0.00010194196496482455
0.08800000000000001	0.00010188465065341656
0.089	0.00010182663523772284
0.09	0.00010176792924521116
0.091	0.00010170854298630072
0.092	0.0001016484865479228
0.093	0.00010158776982449602
0.094	0.00010152640250471467
0.095	0.00010146439410174679
0.096	0.00010140175394501849
0.097	0.00010133849119775551
0.098	0.00010127461486086897
0.099	0.00010121013378050492
0.1	0.00010114505665248519
0.101	0.00010107939203551908
0.10200000000000001	0.00010101314834121133
0.10300000000000001	0.00010094633386259488
0.10400000000000001	0.00010087895675381375
0.10500000000000001	0.00010081102505532513
0.106	0.00010074254668201998
0.107	0.00010067352944220787
0.108	0.00010060398102618162
0.109	0.00010053390902431403
0.11	0.00010046332092028543
0.111	0.00010039222409852222
0.112	0.00010032062584108825
0.113	0.00010024853334467121
0.114	0.00010017595370404031
0.115	0.0001001028939324744
0.116	0.00010002936094921644
0.117	9.995536159690399e-05
0.11800000000000001	9.98809026214742e-05
0.11900000000000001	9.980599070225082e-05
0.12000000000000001	9.97306324288516e-05
0.121	9.965483431773059e-05
0.122	9.957860280684905e-05
0.123	9.950194426333603e-05
0.124	9.942486497460656e-05
0.125	9.934737116379377e-05
0.126	9.926946897653721e-05
0.127	9.919116449652599e-05
0.128	9.911246373117688e-05
0.129	9.903337262884282e-05
0.13	9.8953897064602e-05
0.131	9.887404285335855e-05
0.132	9.879381574373625e-05
0.133	9.871322142307459e-05
0.134	9.863226551498627e-05
0.135	9.855095358268784e-05
0.136	9.846929112633518e-05
0.137	9.838728359135018e-05
0.138	9.830493635554216e-05
0.139	9.822225474809265e-05
0.14	9.813924403212493e-05
0.14100000000000001	9.805590941991404e-05
0.14200000000000002	9.797225606245075e-05
0.14300000000000002	9.788828905488156e-05
0.14400000000000002	9.780401344172684e-05
0.14500000000000002	9.771943420666673e-05
0.146	9.763455628242212e-05
0.147	9.754938454842321e-05
0.148	9.746392382670166e-05
0.149	9.737817889265976e-05
0.15	9.729215446074857e-05
0.151	9.720585520300862e-05
0.152	9.71192857335268e-05
0.153	9.703245061554178e-05
0.154	9.69453543643306e-05
0.155	9.685800144310086e-05
0.156	9.677039626310169e-05
0.157	9.668254319272762e-05
0.158	9.659444654031013e-05
0.159	9.650611057909764e-05
0.16	9.641753952149834e-05
0.161	9.632873753595561e-05
0.162	9.62397087465039e-05
0.163	9.615045722455307e-05
0.164	9.606098699810328e-05
0.165	9.597130204475057e-05
0.166	9.588140629779307e-05
0.167	9.579130364389954e-05
0.168	9.570099792477471e-05
0.169	9.561049293393964e-05
0.17	9.55197924197293e-05
0.171	9.542890008973348e-05
0.17200000000000001	9.533781959902843e-05
0.17300000000000001	9.524655456427666e-05
0.17400000000000002	9.515510855662157e-05
0.17500000000000002	9.50634851007992e-05
0.17600000000000002	9.497168767902409e-05
0.177	9.487971972998999e-05
0.178	9.47875846502022e-05
0.179	9.469528579142406e-05
0.18	9.460282646100993e-05
